ndc,cluster,class,acute_chronic,form
49401010101,127,IMMUNOLOGY,ACUTE,INJECTABLES
49401010201,289,IMMUNOLOGY,ACUTE,INJECTABLES
49411005030,218,BLOOD COAGULATION,ACUTE,ORALS
49411005130,218,BLOOD COAGULATION,ACUTE,ORALS
49411005208,218,BLOOD COAGULATION,ACUTE,ORALS
49502042593,218,HIV ANTIVIRALS,CHRONIC,ORALS
49502045093,218,HIV ANTIVIRALS,CHRONIC,ORALS
49502047593,218,HIV ANTIVIRALS,CHRONIC,ORALS
49502080632,218,RESPIRATORY AGENTS,CHRONIC,INHALANTS
49502080693,218,RESPIRATORY AGENTS,CHRONIC,INHALANTS
49502090001,218,MENTAL HEALTH,CHRONIC,INSERTS/IMPLANTS
49502090030,99,MENTAL HEALTH,CHRONIC,INSERTS/IMPLANTS
49502090130,99,MENTAL HEALTH,CHRONIC,INSERTS/IMPLANTS
49502090230,99,MENTAL HEALTH,CHRONIC,INSERTS/IMPLANTS
49702020218,218,HIV ANTIVIRALS,CHRONIC,ORALS
49702020229,218,HIV ANTIVIRALS,CHRONIC,ORALS
49702020318,218,HIV ANTIVIRALS,CHRONIC,ORALS
49702020413,218,HIV ANTIVIRALS,CHRONIC,ORALS
49702020548,218,HIV ANTIVIRALS,CHRONIC,ORALS
49702020613,0,HIV ANTIVIRALS,CHRONIC,ORALS
49702020718,218,HIV ANTIVIRALS,CHRONIC,ORALS
49702021120,218,HIV ANTIVIRALS,CHRONIC,ORALS
49702021248,218,HIV ANTIVIRALS,CHRONIC,ORALS
49702021718,218,HIV ANTIVIRALS,CHRONIC,ORALS
49702022118,218,HIV ANTIVIRALS,CHRONIC,ORALS
49702022144,218,HIV ANTIVIRALS,CHRONIC,ORALS
49702022248,218,HIV ANTIVIRALS,CHRONIC,ORALS
49702022318,99,HIV ANTIVIRALS,CHRONIC,ORALS
49702022418,206,HIV ANTIVIRALS,CHRONIC,ORALS
49702022517,218,HIV ANTIVIRALS,CHRONIC,ORALS
49702022613,218,HIV ANTIVIRALS,CHRONIC,ORALS
49702022713,218,HIV ANTIVIRALS,CHRONIC,ORALS
49702022813,281,HIV ANTIVIRALS,CHRONIC,ORALS
49702023113,221,HIV ANTIVIRALS,CHRONIC,ORALS
49702024213,182,HIV ANTIVIRALS,CHRONIC,ORALS
49702024613,142,HIV ANTIVIRALS,CHRONIC,ORALS
49708014501,218,ANTIBACTERIALS,ACUTE,ORALS
49708014601,218,ANTIBACTERIALS,ACUTE,ORALS
49708052188,218,"COUGH COLD, INCL FLU ANTIVIRALS",ACUTE,ORALS
49884059002,218,RESPIRATORY AGENTS,CHRONIC,ORALS
49884093665,218,LIPID REGULATORS,CHRONIC,ORALS
49884093666,218,LIPID REGULATORS,CHRONIC,ORALS
49884093767,218,LIPID REGULATORS,CHRONIC,ORALS
49884094969,218,ONCOLOGICS,CHRONIC,ORALS
50222020310,218,DERMATOLOGICS,ACUTE,DERMATOLOGICALS
50222020330,218,DERMATOLOGICS,ACUTE,DERMATOLOGICALS
50222020360,218,DERMATOLOGICS,ACUTE,DERMATOLOGICALS
50222021110,218,DERMATOLOGICS,ACUTE,DERMATOLOGICALS
50222021130,218,DERMATOLOGICS,ACUTE,DERMATOLOGICALS
50222021160,218,DERMATOLOGICS,ACUTE,DERMATOLOGICALS
50222022704,218,DERMATOLOGICS,ACUTE,DERMATOLOGICALS
50222022781,218,DERMATOLOGICS,ACUTE,DERMATOLOGICALS
50222026006,218,DERMATOLOGICS,ACUTE,DERMATOLOGICALS
50222026012,218,DERMATOLOGICS,ACUTE,DERMATOLOGICALS
50222030260,206,DERMATOLOGICS,ACUTE,DERMATOLOGICALS
50222030266,218,DERMATOLOGICS,ACUTE,DERMATOLOGICALS
50222050106,206,DERMATOLOGICS,ACUTE,DERMATOLOGICALS
50222050166,218,DERMATOLOGICS,ACUTE,DERMATOLOGICALS
50222050247,267,DERMATOLOGICS,ACUTE,DERMATOLOGICALS
50222050347,85,DERMATOLOGICS,ACUTE,DERMATOLOGICALS
50242004062,23,RESPIRATORY AGENTS,CHRONIC,INJECTABLES
50242004163,218,ANTICOAGULANTS,CHRONIC,INJECTABLES
50242004164,220,ANTICOAGULANTS,CHRONIC,INJECTABLES
50242004413,218,ANTICOAGULANTS,CHRONIC,INJECTABLES
50242005121,99,ONCOLOGICS,ACUTE,INJECTABLES
50242005306,206,ONCOLOGICS,ACUTE,INJECTABLES
50242006001,206,ONCOLOGICS,ACUTE,INJECTABLES
50242006101,206,ONCOLOGICS,ACUTE,INJECTABLES
50242006201,99,ONCOLOGICS,ACUTE,ORALS
50242006301,271,ONCOLOGICS,ACUTE,ORALS
50242006401,202,ONCOLOGICS,ACUTE,ORALS
50242007001,218,ONCOLOGICS,ACUTE,INJECTABLES
50242008002,76,OCULAR ANTINEOVASCULARISATION,ACUTE,INJECTABLES
50242008003,38,OCULAR ANTINEOVASCULARISATION,ACUTE,INJECTABLES
50242008202,136,OCULAR ANTINEOVASCULARISATION,ACUTE,INJECTABLES
50242008203,130,OCULAR ANTINEOVASCULARISATION,ACUTE,INJECTABLES
50242008527,218,ANTICOAGULANTS,CHRONIC,INJECTABLES
50242008701,243,ONCOLOGICS,ACUTE,INJECTABLES
50242008801,296,ONCOLOGICS,ACUTE,INJECTABLES
50242009001,218,ONCOLOGICS,ACUTE,ORALS
50242009002,218,ONCOLOGICS,ACUTE,ORALS
50242009490,218,ONCOLOGICS,ACUTE,ORALS
50242010801,218,ONCOLOGICS,ACUTE,INJECTABLES
50242012101,206,ALL OTHER RESPIRATORY,ACUTE,ORALS
50242012203,218,ALL OTHER RESPIRATORY,ACUTE,ORALS
50242012205,218,ALL OTHER RESPIRATORY,ACUTE,ORALS
50242012206,99,ALL OTHER RESPIRATORY,ACUTE,ORALS
50242012301,296,ALL OTHER RESPIRATORY,ACUTE,ORALS
50242013001,206,ONCOLOGICS,ACUTE,ORALS
50242013201,270,ONCOLOGICS,ACUTE,INJECTABLES
50242013468,240,ONCOLOGICS,ACUTE,INJECTABLES
50242013501,99,IMMUNOLOGY,CHRONIC,INJECTABLES
50242013601,99,IMMUNOLOGY,CHRONIC,INJECTABLES
50242013701,206,IMMUNOLOGY,CHRONIC,INJECTABLES
50242013801,228,IMMUNOLOGY,CHRONIC,INJECTABLES
50242014001,127,ONCOLOGICS,ACUTE,ORALS
50242014301,100,IMMUNOLOGY,CHRONIC,INJECTABLES
50242014501,206,ONCOLOGICS,ACUTE,INJECTABLES
50242015001,235,MULTIPLE SCLEROSIS,CHRONIC,INJECTABLES
50242021401,298,RESPIRATORY AGENTS,CHRONIC,INJECTABLES
50242021501,82,RESPIRATORY AGENTS,CHRONIC,INJECTABLES
50242071701,218,ONCOLOGICS,ACUTE,ORALS
50242082802,262,"COUGH COLD, INCL FLU ANTIVIRALS",ACUTE,ORALS
50242086002,195,"COUGH COLD, INCL FLU ANTIVIRALS",ACUTE,ORALS
50242091701,99,ONCOLOGICS,ACUTE,INJECTABLES
50242091801,218,ONCOLOGICS,ACUTE,INJECTABLES
50242092001,142,BLOOD COAGULATION,CHRONIC,INJECTABLES
50242092101,87,BLOOD COAGULATION,CHRONIC,INJECTABLES
50242092201,245,BLOOD COAGULATION,CHRONIC,INJECTABLES
50242092301,138,BLOOD COAGULATION,CHRONIC,INJECTABLES
50261031301,287,"HORMONAL CONTRACEPTION, SYSTEMIC&TOPICAL",ACUTE,VAGINALS
50419017101,218,ONCOLOGICS,ACUTE,ORALS
50419017103,243,ONCOLOGICS,ACUTE,ORALS
50419025001,218,OTHER CARDIOVASCULARS,ACUTE,ORALS
50419025101,218,OTHER CARDIOVASCULARS,ACUTE,ORALS
50419025201,218,OTHER CARDIOVASCULARS,ACUTE,ORALS
50419025301,218,OTHER CARDIOVASCULARS,ACUTE,ORALS
50419025303,218,OTHER CARDIOVASCULARS,ACUTE,ORALS
50419025401,218,OTHER CARDIOVASCULARS,ACUTE,ORALS
50419025403,218,OTHER CARDIOVASCULARS,ACUTE,ORALS
50419039101,218,ONCOLOGICS,ACUTE,ORALS
50419039201,218,ONCOLOGICS,ACUTE,ORALS
50419039501,218,ONCOLOGICS,CHRONIC,ORALS
50419040203,99,"HORMONAL CONTRACEPTION, SYSTEMIC&TOPICAL",CHRONIC,ORALS
50419040701,218,"HORMONAL CONTRACEPTION, SYSTEMIC&TOPICAL",CHRONIC,ORALS
50419040703,0,"HORMONAL CONTRACEPTION, SYSTEMIC&TOPICAL",CHRONIC,ORALS
50419040901,218,"HORMONAL CONTRACEPTION, SYSTEMIC&TOPICAL",CHRONIC,ORALS
50419040903,206,"HORMONAL CONTRACEPTION, SYSTEMIC&TOPICAL",CHRONIC,ORALS
50419048858,243,ONCOLOGICS,ACUTE,ORALS
50419049104,220,"SEX HORMONES (ANDROGENS, OESTROGENS, PROGESTOGENS,",CHRONIC,INSERTS/IMPLANTS
50419052335,218,MULTIPLE SCLEROSIS,CHRONIC,OTHER SYSTEMICS
50419052401,99,MULTIPLE SCLEROSIS,CHRONIC,OTHER SYSTEMICS
50419052435,207,MULTIPLE SCLEROSIS,CHRONIC,OTHER SYSTEMICS
50419053001,218,ANTIBACTERIALS,ACUTE,ORALS
50419074701,0,"ANTI-PARASITICS, ANTIMALARIALS, INSECTICIDES",ACUTE,ORALS
50419075401,218,ANTIBACTERIALS,ACUTE,ORALS
50419075801,218,ANTIBACTERIALS,ACUTE,ORALS
50419077301,218,ANTIBACTERIALS,ACUTE,ORALS
50419077701,218,ANTIBACTERIALS,ACUTE,ORALS
50419086151,218,ANTIDIABETICS,CHRONIC,ORALS
50419086251,218,ANTIDIABETICS,CHRONIC,ORALS
50419086351,218,ANTIDIABETICS,CHRONIC,ORALS
50458002802,142,MENTAL HEALTH,CHRONIC,OTHER SYSTEMICS
50458002803,199,MENTAL HEALTH,CHRONIC,OTHER SYSTEMICS
50458009005,218,PAIN,ACUTE,INSERTS/IMPLANTS
50458009105,218,PAIN,ACUTE,INSERTS/IMPLANTS
50458009205,0,PAIN,ACUTE,INSERTS/IMPLANTS
50458009305,0,PAIN,ACUTE,INSERTS/IMPLANTS
50458009405,279,PAIN,ACUTE,INSERTS/IMPLANTS
50458009801,96,ALL OTHER UROLOGICAL,ACUTE,ORALS
50458010105,218,PAIN,ACUTE,INSERTS/IMPLANTS
50458010205,218,PAIN,ACUTE,INSERTS/IMPLANTS
50458010405,99,PAIN,ACUTE,INSERTS/IMPLANTS
50458010505,99,PAIN,ACUTE,INSERTS/IMPLANTS
50458010605,99,PAIN,ACUTE,INSERTS/IMPLANTS
50458014030,33,ANTIDIABETICS,CHRONIC,ORALS
50458014090,96,ANTIDIABETICS,CHRONIC,ORALS
50458014130,175,ANTIDIABETICS,CHRONIC,ORALS
50458014190,220,ANTIDIABETICS,CHRONIC,ORALS
50458017606,218,"HORMONAL CONTRACEPTION, SYSTEMIC&TOPICAL",CHRONIC,ORALS
50458017615,218,"HORMONAL CONTRACEPTION, SYSTEMIC&TOPICAL",CHRONIC,ORALS
50458017628,218,"HORMONAL CONTRACEPTION, SYSTEMIC&TOPICAL",CHRONIC,ORALS
50458017806,218,"HORMONAL CONTRACEPTION, SYSTEMIC&TOPICAL",CHRONIC,ORALS
50458017815,218,"HORMONAL CONTRACEPTION, SYSTEMIC&TOPICAL",CHRONIC,ORALS
50458019106,218,"HORMONAL CONTRACEPTION, SYSTEMIC&TOPICAL",CHRONIC,ORALS
50458019115,218,"HORMONAL CONTRACEPTION, SYSTEMIC&TOPICAL",CHRONIC,ORALS
50458019406,218,"HORMONAL CONTRACEPTION, SYSTEMIC&TOPICAL",CHRONIC,ORALS
50458019416,218,"HORMONAL CONTRACEPTION, SYSTEMIC&TOPICAL",CHRONIC,ORALS
50458019428,218,"HORMONAL CONTRACEPTION, SYSTEMIC&TOPICAL",CHRONIC,ORALS
50458019706,218,"HORMONAL CONTRACEPTION, SYSTEMIC&TOPICAL",CHRONIC,ORALS
50458019715,218,"HORMONAL CONTRACEPTION, SYSTEMIC&TOPICAL",CHRONIC,ORALS
50458019728,218,"HORMONAL CONTRACEPTION, SYSTEMIC&TOPICAL",CHRONIC,ORALS
50458021001,218,PAIN,ACUTE,ORALS
50458021101,218,PAIN,ACUTE,ORALS
50458025106,218,"HORMONAL CONTRACEPTION, SYSTEMIC&TOPICAL",CHRONIC,ORALS
50458025115,0,"HORMONAL CONTRACEPTION, SYSTEMIC&TOPICAL",CHRONIC,ORALS
50458025128,218,"HORMONAL CONTRACEPTION, SYSTEMIC&TOPICAL",CHRONIC,ORALS
50458025303,218,MENTAL HEALTH,CHRONIC,INJECTABLES
50458025414,218,MENTAL HEALTH,CHRONIC,INJECTABLES
50458025501,218,MENTAL HEALTH,CHRONIC,INJECTABLES
50458029001,218,SYST ANTIFUNGALS,ACUTE,ORALS
50458029004,218,SYST ANTIFUNGALS,ACUTE,ORALS
50458029028,218,SYST ANTIFUNGALS,ACUTE,ORALS
50458029515,218,SYST ANTIFUNGALS,ACUTE,ORALS
50458030001,218,MENTAL HEALTH,CHRONIC,ORALS
50458030006,218,MENTAL HEALTH,CHRONIC,ORALS
50458030050,218,MENTAL HEALTH,CHRONIC,ORALS
50458030101,218,MENTAL HEALTH,CHRONIC,ORALS
50458030104,218,MENTAL HEALTH,CHRONIC,ORALS
50458030201,218,MENTAL HEALTH,CHRONIC,ORALS
50458030206,218,MENTAL HEALTH,CHRONIC,ORALS
50458030503,218,MENTAL HEALTH,CHRONIC,ORALS
50458030611,236,MENTAL HEALTH,CHRONIC,OTHER SYSTEMICS
50458030711,134,MENTAL HEALTH,CHRONIC,OTHER SYSTEMICS
50458030811,222,MENTAL HEALTH,CHRONIC,OTHER SYSTEMICS
50458030911,220,MENTAL HEALTH,CHRONIC,OTHER SYSTEMICS
50458031528,218,MENTAL HEALTH,CHRONIC,ORALS
50458031530,218,MENTAL HEALTH,CHRONIC,ORALS
50458032001,218,MENTAL HEALTH,CHRONIC,ORALS
50458032006,218,MENTAL HEALTH,CHRONIC,ORALS
50458032050,218,MENTAL HEALTH,CHRONIC,ORALS
50458033001,218,MENTAL HEALTH,CHRONIC,ORALS
50458033006,218,MENTAL HEALTH,CHRONIC,ORALS
50458033050,218,MENTAL HEALTH,CHRONIC,ORALS
50458035001,218,MENTAL HEALTH,CHRONIC,ORALS
50458035006,218,MENTAL HEALTH,CHRONIC,ORALS
50458038730,218,ANTI-ALZHEIMERS,CHRONIC,ORALS
50458038830,218,ANTI-ALZHEIMERS,CHRONIC,ORALS
50458038930,218,ANTI-ALZHEIMERS,CHRONIC,ORALS
50458039528,218,MENTAL HEALTH,CHRONIC,ORALS
50458039760,218,ANTI-ALZHEIMERS,CHRONIC,ORALS
50458051360,218,PAIN,ACUTE,ORALS
50458051380,218,PAIN,ACUTE,ORALS
50458051560,218,PAIN,ACUTE,ORALS
50458053501,218,GENITO-URINARY ANTIBACTERIALS & ANTISEPTICS & ANTI,ACUTE,VAGINALS
50458054060,99,ANTIDIABETICS,CHRONIC,ORALS
50458054160,99,ANTIDIABETICS,CHRONIC,ORALS
50458054260,99,ANTIDIABETICS,CHRONIC,ORALS
50458054360,206,ANTIDIABETICS,CHRONIC,ORALS
50458055001,206,MENTAL HEALTH,CHRONIC,ORALS
50458055010,218,MENTAL HEALTH,CHRONIC,ORALS
50458055101,96,MENTAL HEALTH,CHRONIC,ORALS
50458055110,218,MENTAL HEALTH,CHRONIC,ORALS
50458055201,96,MENTAL HEALTH,CHRONIC,ORALS
50458055401,99,MENTAL HEALTH,CHRONIC,ORALS
50458056001,235,MENTAL HEALTH,CHRONIC,INJECTABLES
50458056101,294,MENTAL HEALTH,CHRONIC,INJECTABLES
50458056201,116,MENTAL HEALTH,CHRONIC,INJECTABLES
50458056301,15,MENTAL HEALTH,CHRONIC,INJECTABLES
50458056401,41,MENTAL HEALTH,CHRONIC,INJECTABLES
50458057701,218,ANTICOAGULANTS,CHRONIC,ORALS
50458057710,218,ANTICOAGULANTS,CHRONIC,ORALS
50458057718,218,ANTICOAGULANTS,CHRONIC,ORALS
50458057760,243,ANTICOAGULANTS,CHRONIC,ORALS
50458057810,99,ANTICOAGULANTS,CHRONIC,ORALS
50458057830,231,ANTICOAGULANTS,CHRONIC,ORALS
50458057890,127,ANTICOAGULANTS,CHRONIC,ORALS
50458057910,96,ANTICOAGULANTS,CHRONIC,ORALS
50458057930,163,ANTICOAGULANTS,CHRONIC,ORALS
50458057989,99,ANTICOAGULANTS,CHRONIC,ORALS
50458057990,125,ANTICOAGULANTS,CHRONIC,ORALS
50458058010,99,ANTICOAGULANTS,CHRONIC,ORALS
50458058030,235,ANTICOAGULANTS,CHRONIC,ORALS
50458058090,243,ANTICOAGULANTS,CHRONIC,ORALS
50458058451,99,ANTICOAGULANTS,CHRONIC,ORALS
50458060601,235,MENTAL HEALTH,CHRONIC,INJECTABLES
50458060701,242,MENTAL HEALTH,CHRONIC,INJECTABLES
50458060801,227,MENTAL HEALTH,CHRONIC,INJECTABLES
50458060901,165,MENTAL HEALTH,CHRONIC,INJECTABLES
50458063965,218,NERVOUS SYSTEM DISORDERS,CHRONIC,ORALS
50458064065,99,NERVOUS SYSTEM DISORDERS,CHRONIC,ORALS
50458064165,206,NERVOUS SYSTEM DISORDERS,CHRONIC,ORALS
50458064265,99,NERVOUS SYSTEM DISORDERS,CHRONIC,ORALS
50458064565,218,NERVOUS SYSTEM DISORDERS,CHRONIC,ORALS
50458064765,218,NERVOUS SYSTEM DISORDERS,CHRONIC,ORALS
50458065010,218,PAIN,ACUTE,ORALS
50458065060,218,PAIN,ACUTE,ORALS
50458065960,218,PAIN,ACUTE,ORALS
50458068008,218,DERMATOLOGICS,ACUTE,DERMATOLOGICALS
50458080501,218,URINARY INCONTINENCE,CHRONIC,ORALS
50458081001,218,URINARY INCONTINENCE,CHRONIC,ORALS
50458081501,218,URINARY INCONTINENCE,CHRONIC,ORALS
50458082002,218,PAIN,ACUTE,ORALS
50458082004,0,PAIN,ACUTE,ORALS
50458083002,218,PAIN,ACUTE,ORALS
50458083004,218,PAIN,ACUTE,ORALS
50458084002,218,PAIN,ACUTE,ORALS
50458084004,0,PAIN,ACUTE,ORALS
50458086001,218,PAIN,ACUTE,ORALS
50458086101,0,PAIN,ACUTE,ORALS
50458086201,0,PAIN,ACUTE,ORALS
50458086301,0,PAIN,ACUTE,ORALS
50458086401,218,PAIN,ACUTE,ORALS
50458092050,218,ANTIBACTERIALS,ACUTE,ORALS
50458092550,218,ANTIBACTERIALS,ACUTE,ORALS
50458093020,218,ANTIBACTERIALS,ACUTE,ORALS
50458094001,218,ANTIDIABETICS,CHRONIC,ORALS
50458094101,218,ANTIDIABETICS,CHRONIC,ORALS
50458094201,218,ANTIDIABETICS,CHRONIC,ORALS
50458094301,206,ANTIDIABETICS,CHRONIC,ORALS
50474000148,218,NERVOUS SYSTEM DISORDERS,CHRONIC,ORALS
50474037066,218,NERVOUS SYSTEM DISORDERS,CHRONIC,ORALS
50474047009,218,NERVOUS SYSTEM DISORDERS,CHRONIC,ORALS
50474047066,218,NERVOUS SYSTEM DISORDERS,CHRONIC,ORALS
50474057009,218,NERVOUS SYSTEM DISORDERS,CHRONIC,ORALS
50474057066,206,NERVOUS SYSTEM DISORDERS,CHRONIC,ORALS
50474059440,218,NERVOUS SYSTEM DISORDERS,CHRONIC,ORALS
50474059540,99,NERVOUS SYSTEM DISORDERS,CHRONIC,ORALS
50474059640,99,NERVOUS SYSTEM DISORDERS,CHRONIC,ORALS
50474059766,99,NERVOUS SYSTEM DISORDERS,CHRONIC,ORALS
50474059866,99,NERVOUS SYSTEM DISORDERS,CHRONIC,ORALS
50474059966,99,NERVOUS SYSTEM DISORDERS,CHRONIC,ORALS
50474067066,218,NERVOUS SYSTEM DISORDERS,CHRONIC,ORALS
50474070062,39,IMMUNOLOGY,CHRONIC,OTHER SYSTEMICS
50474071079,56,IMMUNOLOGY,CHRONIC,OTHER SYSTEMICS
50474071081,294,IMMUNOLOGY,CHRONIC,OTHER SYSTEMICS
50474077009,218,NERVOUS SYSTEM DISORDERS,CHRONIC,ORALS
50474077066,243,NERVOUS SYSTEM DISORDERS,CHRONIC,ORALS
50474080103,99,NERVOUS SYSTEM DISORDERS,CHRONIC,INSERTS/IMPLANTS
50474080203,206,NERVOUS SYSTEM DISORDERS,CHRONIC,INSERTS/IMPLANTS
50474080303,99,NERVOUS SYSTEM DISORDERS,CHRONIC,INSERTS/IMPLANTS
50474080403,206,NERVOUS SYSTEM DISORDERS,CHRONIC,INSERTS/IMPLANTS
50474080503,206,NERVOUS SYSTEM DISORDERS,CHRONIC,INSERTS/IMPLANTS
50474080603,206,NERVOUS SYSTEM DISORDERS,CHRONIC,INSERTS/IMPLANTS
50474087015,218,NERVOUS SYSTEM DISORDERS,CHRONIC,ORALS
50484081015,96,DERMATOLOGICS,ACUTE,DERMATOLOGICALS
50580053501,218,"ALLERGY, SYSTEMIC & NASAL",CHRONIC,ORALS
50580053504,218,"ALLERGY, SYSTEMIC & NASAL",CHRONIC,ORALS
50881000560,99,ONCOLOGICS,ACUTE,ORALS
50881001060,206,ONCOLOGICS,ACUTE,ORALS
50881001560,99,ONCOLOGICS,ACUTE,ORALS
50881002060,99,ONCOLOGICS,ACUTE,ORALS
50881002560,218,ONCOLOGICS,ACUTE,ORALS
51144005001,296,ONCOLOGICS,ACUTE,INJECTABLES
51167011301,99,ALL OTHER RESPIRATORY,ACUTE,ORALS
51167020001,220,ALL OTHER RESPIRATORY,ACUTE,ORALS
51167030001,99,ALL OTHER RESPIRATORY,ACUTE,ORALS
51167033101,199,ALL OTHER RESPIRATORY,ACUTE,ORALS
51167040001,99,ALL OTHER RESPIRATORY,ACUTE,ORALS
51167050002,99,ALL OTHER RESPIRATORY,ACUTE,ORALS
51167060001,218,ALL OTHER RESPIRATORY,ACUTE,ORALS
51167066101,238,ALL OTHER RESPIRATORY,ACUTE,ORALS
51167070002,99,ALL OTHER RESPIRATORY,ACUTE,ORALS
51167080901,206,ALL OTHER RESPIRATORY,ACUTE,ORALS
51167090001,218,ALL OTHER RESPIRATORY,ACUTE,ORALS
51248015001,290,URINARY INCONTINENCE,CHRONIC,ORALS
51248015003,271,URINARY INCONTINENCE,CHRONIC,ORALS
51248015052,218,URINARY INCONTINENCE,CHRONIC,ORALS
51248015101,290,URINARY INCONTINENCE,CHRONIC,ORALS
51248015103,271,URINARY INCONTINENCE,CHRONIC,ORALS
51248015152,218,URINARY INCONTINENCE,CHRONIC,ORALS
51267089099,206,"ANTI-OBESITY PREPS, EXCL. DIETETICS",ACUTE,ORALS
51285004001,218,"ANTIHYPERTENSIVES, PLAIN & COMBO",CHRONIC,ORALS
51285005002,218,"ANTIHYPERTENSIVES, PLAIN & COMBO",CHRONIC,ORALS
51285006390,218,"SEX HORMONES (ANDROGENS, OESTROGENS, PROGESTOGENS,",CHRONIC,ORALS
51285012570,218,"HORMONAL CONTRACEPTION, SYSTEMIC&TOPICAL",CHRONIC,ORALS
51285012698,218,"HORMONAL CONTRACEPTION, SYSTEMIC&TOPICAL",CHRONIC,ORALS
51285012797,218,"HORMONAL CONTRACEPTION, SYSTEMIC&TOPICAL",CHRONIC,ORALS
51285012870,218,"HORMONAL CONTRACEPTION, SYSTEMIC&TOPICAL",CHRONIC,ORALS
51285013197,218,"HORMONAL CONTRACEPTION, SYSTEMIC&TOPICAL",CHRONIC,ORALS
51285052302,218,OTHER CNS,CHRONIC,ORALS
51285052402,218,OTHER CNS,CHRONIC,ORALS
51285053802,218,MENTAL HEALTH,CHRONIC,ORALS
51285053902,218,MENTAL HEALTH,CHRONIC,ORALS
51285055402,218,MENTAL HEALTH,CHRONIC,ORALS
51285069002,218,OTHER CNS,CHRONIC,ORALS
51285075402,218,MIOTICS+ANTIGLAUCOMA PREPS,CHRONIC,ORALS
51672520303,218,DERMATOLOGICS,ACUTE,DERMATOLOGICALS
51672520403,218,DERMATOLOGICS,ACUTE,DERMATOLOGICALS
51672520503,218,DERMATOLOGICS,ACUTE,DERMATOLOGICALS
51672526303,218,DERMATOLOGICS,ACUTE,DERMATOLOGICALS
51672528107,218,DERMATOLOGICS,ACUTE,DERMATOLOGICALS
51672529203,218,DERMATOLOGICS,ACUTE,DERMATOLOGICALS
51759020210,287,PAIN,ACUTE,INJECTABLES
51759020410,113,PAIN,ACUTE,INJECTABLES
52015008001,127,GI PRODUCTS,ACUTE,ORALS
52054051209,218,ADHD,CHRONIC,ORALS
52054051309,218,ADHD,CHRONIC,ORALS
52054051409,218,ADHD,CHRONIC,ORALS
52054055022,241,"ANTI-PARASITICS, ANTIMALARIALS, INSECTICIDES",ACUTE,ORALS
52054055028,218,"ANTI-PARASITICS, ANTIMALARIALS, INSECTICIDES",ACUTE,ORALS
52244040410,218,"ALLERGY, SYSTEMIC & NASAL",ACUTE,ORALS
52244042910,218,PAIN,ACUTE,ORALS
52244044910,218,PAIN,ACUTE,ORALS
52246092904,99,"ANTI-PARASITICS, ANTIMALARIALS, INSECTICIDES",ACUTE,DERMATOLOGICALS
52276040001,218,OTHER ALIMENTARY TRACT AND METABOLISM PRODUCTS,ACUTE,ORALS
52276040101,218,OTHER ALIMENTARY TRACT AND METABOLISM PRODUCTS,ACUTE,ORALS
52427028501,218,GENITO-URINARY ANTIBACTERIALS & ANTISEPTICS & ANTI,ACUTE,ORALS
52427028601,218,GENITO-URINARY ANTIBACTERIALS & ANTISEPTICS & ANTI,ACUTE,ORALS
52427028701,218,GENITO-URINARY ANTIBACTERIALS & ANTISEPTICS & ANTI,ACUTE,ORALS
52427028801,218,GENITO-URINARY ANTIBACTERIALS & ANTISEPTICS & ANTI,ACUTE,ORALS
52427038290,218,"ANTIHYPERTENSIVES, PLAIN & COMBO",CHRONIC,ORALS
52427038390,218,"ANTIHYPERTENSIVES, PLAIN & COMBO",CHRONIC,ORALS
52427042990,218,"ANTIHYPERTENSIVES, PLAIN & COMBO",CHRONIC,ORALS
52427043090,218,"ANTIHYPERTENSIVES, PLAIN & COMBO",CHRONIC,ORALS
52427043190,218,"ANTIHYPERTENSIVES, PLAIN & COMBO",CHRONIC,ORALS
52427043590,218,"ANTIHYPERTENSIVES, PLAIN & COMBO",CHRONIC,ORALS
52427043690,218,"ANTIHYPERTENSIVES, PLAIN & COMBO",CHRONIC,ORALS
52427043790,218,"ANTIHYPERTENSIVES, PLAIN & COMBO",CHRONIC,ORALS
52427043890,218,"ANTIHYPERTENSIVES, PLAIN & COMBO",CHRONIC,ORALS
52427043990,218,"ANTIHYPERTENSIVES, PLAIN & COMBO",CHRONIC,ORALS
52427044090,218,"ANTIHYPERTENSIVES, PLAIN & COMBO",CHRONIC,ORALS
52427044190,218,"ANTIHYPERTENSIVES, PLAIN & COMBO",CHRONIC,ORALS
52427044290,218,"ANTIHYPERTENSIVES, PLAIN & COMBO",CHRONIC,ORALS
52427044390,218,"ANTIHYPERTENSIVES, PLAIN & COMBO",CHRONIC,ORALS
52427049401,218,"ANTIHYPERTENSIVES, PLAIN & COMBO",CHRONIC,ORALS
52427049501,218,"ANTIHYPERTENSIVES, PLAIN & COMBO",CHRONIC,ORALS
52427049601,218,"ANTIHYPERTENSIVES, PLAIN & COMBO",CHRONIC,ORALS
52544004513,279,DERMATOLOGICS,ACUTE,DERMATOLOGICALS
52544004613,218,DERMATOLOGICS,ACUTE,DERMATOLOGICALS
52544009276,0,ONCOLOGICS,ACUTE,INJECTABLES
52544015130,99,BPH (BENIGN PROSTATIC HYPERTROPHY),CHRONIC,ORALS
52544015219,0,BPH (BENIGN PROSTATIC HYPERTROPHY),CHRONIC,ORALS
52544015230,279,BPH (BENIGN PROSTATIC HYPERTROPHY),CHRONIC,ORALS
